site,id_camera,id_camtrap_gps,date_installation,date_retrieving,id_trail,latr_id,latitude,longitude,id_video,date_video_mmddyyyy,time_video,total_time_sec,time_specific_sec,order,family,genus,scientific_name,interaction_latrine,interaction,tapir_defecating,x_adults,x_juveniles,observation
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_mar-apr (82-83),2022-04-09T00:00:00Z,1899-12-31T19:16:05Z,10,NA,Artiodactyla ,Tapiridae,Tapirus,Tapirus_terrestris,1,defecating,1,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_mar-apr (86),2022-04-10T00:00:00Z,1899-12-31T11:57:59Z,10,NA,Columbiformes,Columbidae,Leptotila,Leptotila_verreauxi,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_mar-apr (88,2022-04-10T00:00:00Z,1899-12-31T17:26:04Z,10,NA,Passeriformes,Turdidae,Turdus,Turdus_albicollis,0,non-foraging,0,2,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_mar-apr (89,2022-04-10T00:00:00Z,1899-12-31T17:26:30Z,10,NA,Passeriformes,Turdidae,Turdus,Turdus_albicollis,0,non-foraging,0,2,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_mar-apr (90,2022-04-10T00:00:00Z,1899-12-31T17:27:12Z,10,NA,Passeriformes,Turdidae,Turdus,Turdus_albicollis,0,non-foraging,0,2,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_mar-apr (91),2022-04-11T00:00:00Z,1899-12-31T08:48:58Z,10,NA,Carnivora,Canidae,Canis,Canis_lupus_familiaris,0,non-foraging,0,2,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_mar-apr (92),2022-04-12T00:00:00Z,1899-12-31T07:35:01Z,10,NA,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_mar-apr (93),2022-04-14T00:00:00Z,1899-12-31T16:49:56Z,10,5,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,1,foraging,0,0,1,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (12),2022-04-15T00:00:00Z,1899-12-31T15:21:03Z,10,NA,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (13),2022-04-15T00:00:00Z,1899-12-31T17:06:56Z,10,1,Passeriformes,Formicariidae,Chamaeza,Chamaeza_campanisona,1,foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (14),2022-04-15T00:00:00Z,1899-12-31T17:09:51Z,10,4,Passeriformes,Turdidae,Turdus,Turdus_albicollis,1,foraging,0,2,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (16),2022-04-15T00:00:00Z,1899-12-31T17:50:00Z,10,NA,Artiodactyla ,Cervidae,Mazama,Mazama_sp,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (17),2022-04-16T00:00:00Z,1899-12-31T03:00:38Z,10,NA,Lagomorpha,Leporidae,Lepus,Lepus_europaeus,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (19,2022-04-16T00:00:00Z,1899-12-31T07:17:43Z,10,NA,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (20,2022-04-16T00:00:00Z,1899-12-31T07:18:12Z,10,NA,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (22),2022-04-17T00:00:00Z,1899-12-31T07:19:00Z,10,NA,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (23,2022-04-17T00:00:00Z,1899-12-31T07:19:36Z,10,NA,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (24),2022-04-17T00:00:00Z,1899-12-31T09:13:39Z,10,NA,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (27),2022-04-17T00:00:00Z,1899-12-31T14:42:22Z,10,NA,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (28),2022-04-20T00:00:00Z,1899-12-31T08:11:27Z,10,NA,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (39),2022-04-20T00:00:00Z,1899-12-31T16:09:11Z,10,4,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,1,foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (40),2022-04-21T00:00:00Z,1899-12-31T15:11:39Z,10,NA,Columbiformes,Columbidae,Geotrygon,Geotrygon_montana,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (41,2022-04-21T00:00:00Z,1899-12-31T15:11:55Z,10,NA,Columbiformes,Columbidae,Geotrygon,Geotrygon_montana,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (42),2022-04-21T00:00:00Z,1899-12-31T17:27:04Z,10,NA,Passeriformes,Turdidae,Turdus,Turdus_albicollis,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (43),2022-04-22T00:00:00Z,1899-12-31T06:15:19Z,10,NA,Didelphimorphia,Didelphidae,Metachirus,Metachirus_nudicaudatus,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (44),2022-04-22T00:00:00Z,1899-12-31T13:13:15Z,10,3,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,1,foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (46),2022-04-22T00:00:00Z,1899-12-31T14:43:34Z,10,NA,Passeriformes,Furnariidae,Anabacerthia,Anabacerthia_amaurotis,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (48),2022-04-24T00:00:00Z,1899-12-31T21:05:09Z,10,NA,Carnivora,Felidae,Leopardus,Leopardus_pardalis,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (49),2022-04-25T00:00:00Z,1899-12-31T07:36:59Z,10,5,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,1,foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (51),2022-04-26T00:00:00Z,1899-12-31T07:24:47Z,10,3,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,1,foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (52),2022-04-26T00:00:00Z,1899-12-31T15:01:25Z,10,NA,Columbiformes,Columbidae,Leptotila,Leptotila_rufaxilla,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (55),2022-04-27T00:00:00Z,1899-12-31T21:51:06Z,10,NA,Artiodactyla ,Tapiridae,Tapirus,Tapirus_terrestris,0,non-foraging,0,2,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (66),2022-04-29T00:00:00Z,1899-12-31T06:39:45Z,10,NA,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (67,2022-04-30T00:00:00Z,1899-12-31T08:00:45Z,10,NA,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (68,2022-04-30T00:00:00Z,1899-12-31T08:01:23Z,10,NA,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (69),2022-04-30T00:00:00Z,1899-12-31T10:02:45Z,10,NA,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (70),2022-05-01T00:00:00Z,1899-12-31T06:28:47Z,10,NA,Carnivora,Canidae,Canis,Canis_lupus_familiaris,0,non-foraging,0,2,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (71),2022-05-01T00:00:00Z,1899-12-31T16:05:29Z,10,NA,Columbiformes,Columbidae,Geotrygon,Geotrygon_montana,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (72),2022-05-02T00:00:00Z,1899-12-31T10:14:41Z,10,NA,Passeriformes,Turdidae,Turdus,Turdus_albicollis,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (77),2022-05-03T00:00:00Z,1899-12-31T06:59:46Z,10,NA,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (94),2022-05-03T00:00:00Z,1899-12-31T22:13:53Z,10,NA,Artiodactyla ,Tapiridae,Tapirus,Tapirus_terrestris,0,non-foraging,0,2,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (96),2022-05-04T00:00:00Z,1899-12-31T00:02:40Z,10,NA,Rodentia,rat,rat,rat,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (97),2022-05-04T00:00:00Z,1899-12-31T01:36:21Z,10,NA,Didelphimorphia,Didelphidae,Metachirus,Metachirus_nudicaudatus,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (103),2022-05-04T00:00:00Z,1899-12-31T23:23:59Z,10,NA,Artiodactyla ,Cervidae,Mazama,Mazama_sp,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (104),2022-05-05T00:00:00Z,1899-12-31T10:11:07Z,10,NA,Columbiformes,Columbidae,Geotrygon,Geotrygon_montana,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (106),2022-05-05T00:00:00Z,1899-12-31T08:06:46Z,10,NA,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (109),2022-05-06T00:00:00Z,1899-12-31T12:53:06Z,10,NA,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (121),2022-05-08T00:00:00Z,1899-12-31T03:17:08Z,10,NA,Artiodactyla ,Cervidae,Mazama,Mazama_sp,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (122),2022-05-08T00:00:00Z,1899-12-31T19:48:42Z,10,NA,Artiodactyla ,Tapiridae,Tapirus,Tapirus_terrestris,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (123),2022-05-08T00:00:00Z,1899-12-31T20:59:16Z,10,NA,Didelphimorphia,Didelphidae,Didelphis,Didelphis_aurita,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (124),2022-05-09T00:00:00Z,1899-12-31T00:26:23Z,10,NA,Artiodactyla ,Tapiridae,Tapirus,Tapirus_terrestris,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (125),2022-05-09T00:00:00Z,1899-12-31T02:08:35Z,10,NA,Rodentia,Cuniculidae,Cuniculus,Cuniculus_paca,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (126),2022-05-09T00:00:00Z,1899-12-31T16:00:16Z,10,NA,Piciformes,Picidae,Celeus,Celeus_flavescens,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (127),2022-05-10T00:00:00Z,1899-12-31T22:03:27Z,10,NA,Didelphimorphia,Didelphidae,Didelphis,Didelphis_aurita,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (128),2022-05-12T00:00:00Z,1899-12-31T04:15:19Z,10,NA,Artiodactyla ,Cervidae,Mazama,Mazama_sp,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (129,2022-05-14T00:00:00Z,1899-12-31T08:05:30Z,10,NA,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (130,2022-05-14T00:00:00Z,1899-12-31T08:06:14Z,10,NA,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (133),2022-05-16T00:00:00Z,1899-12-31T00:45:07Z,10,NA,Rodentia,rat,rat,rat,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (134),2022-05-16T00:00:00Z,1899-12-31T04:08:48Z,10,NA,Carnivora,Felidae,Leopardus,Leopardus_guttulus,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (135),2022-05-16T00:00:00Z,1899-12-31T13:11:55Z,10,6,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,1,foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (140),2022-05-17T00:00:00Z,1899-12-31T06:50:46Z,10,2,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,1,foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (141),2022-05-17T00:00:00Z,1899-12-31T10:58:56Z,10,NA,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (147,2022-05-17T00:00:00Z,1899-12-31T15:52:36Z,10,NA,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (148,2022-05-17T00:00:00Z,1899-12-31T15:53:02Z,10,NA,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (149),2022-05-18T00:00:00Z,1899-12-31T09:04:06Z,10,NA,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (150),2022-05-18T00:00:00Z,1899-12-31T09:59:24Z,10,NA,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (151),2022-05-18T00:00:00Z,1899-12-31T11:47:56Z,10,NA,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (152),2022-05-18T00:00:00Z,1899-12-31T15:39:15Z,10,NA,Columbiformes,Columbidae,Geotrygon,Geotrygon_montana,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (153),2022-05-18T00:00:00Z,1899-12-31T18:30:37Z,10,NA,Rodentia,rat,rat,rat,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (154,2022-05-19T00:00:00Z,1899-12-31T13:36:19Z,10,NA,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (155,2022-05-19T00:00:00Z,1899-12-31T13:36:54Z,10,NA,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_apr-may (156),2022-05-20T00:00:00Z,1899-12-31T08:58:14Z,10,3,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,1,foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_may-june (10),2022-05-21T00:00:00Z,1899-12-31T04:16:05Z,10,NA,Artiodactyla ,Tapiridae,Tapirus,Tapirus_terrestris,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_may-june (11),2022-05-21T00:00:00Z,1899-12-31T16:40:09Z,10,1,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,1,foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_may-june (12,2022-05-21T00:00:00Z,1899-12-31T20:59:23Z,10,NA,Rodentia,rat,rat,rat,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_may-june (13),2022-05-22T00:00:00Z,1899-12-31T07:23:00Z,10,4,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,1,foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_may-june (15),2022-05-22T00:00:00Z,1899-12-31T15:51:45Z,10,3,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,1,foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_may-june (17),2022-05-22T00:00:00Z,1899-12-31T21:29:07Z,10,NA,Rodentia,rat,rat,rat,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_may-june (18),2022-05-23T00:00:00Z,1899-12-31T08:07:43Z,10,1,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,1,foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_may-june (19),2022-05-23T00:00:00Z,1899-12-31T12:19:54Z,10,NA,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_may-june (21,2022-05-24T00:00:00Z,1899-12-31T07:01:36Z,10,NA,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_may-june (22,2022-05-24T00:00:00Z,1899-12-31T07:01:55Z,10,NA,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_may-june (23,2022-05-24T00:00:00Z,1899-12-31T07:02:16Z,10,NA,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,0,non-foraging,0,1,0,NA
CBSP,#79,Camtrap_09,2022-01-14T00:00:00Z,2022-06-26T00:00:00Z,Canela,LATR_018,-24.059885,-47.993306,LATR-018_may-june (24),2022-05-24T00:00:00Z,1899-12-31T09:08:47Z,10,4,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,1,foraging,0,1,0,NA
